ID,strat_res0,strat_res1,strat_res2,strat_res3,strat_res4,ancestor,alive_at_end
78,0.2932880203699444,0.3594730290526733,0.5918896832160637,0.36188400450715397,0.5508791597759248,38,False
79,0.6036385578684725,0.4041086235995388,0.6405944251073301,0.17189310780038708,0.18002292575972229,25,False
80,0.29592210893470067,0.43202802431751386,0.6540447336525955,0.3994915881762316,0.37204011746810656,35,False
81,0.3870500387915817,0.5840315539576231,0.6544204490069214,0.11939730243293302,0.2580263001063983,25,False
82,0.27052775418268804,0.5059172188019017,0.6834523003446982,0.25108311938080413,0.37511694476811513,50,False
83,0.3456039443384796,0.3692568236242982,0.6511184862336613,0.2560125258707108,0.5046876413650951,35,True
84,0.23104581957099474,0.40984111198053036,0.6832669520881364,0.20763120100911622,0.5183470350460493,46,False
85,0.49285146199708435,0.24676746351383355,0.6376460255574162,0.43108311136229915,0.32214616643274824,42,True
86,0.3970209979520598,0.33990571314757434,0.6677541103511879,0.4202299260278265,0.32303202741296466,50,True
87,0.18909103795336044,0.25796717018339865,0.654091158512131,0.2643607410184046,0.632436299905175,38,False
88,0.1972710734097006,0.3898280015090894,0.7462892485523841,0.34214297574119396,0.3675714821382262,35,False
89,0.44630273398981046,0.21588043292547598,0.5744141116202618,0.3812325114796309,0.5281284965570106,38,True
90,0.29238840355098494,0.3250439520851282,0.7642395052645953,0.4038374193649174,0.24841249565067758,50,True
91,0.24605099311123185,0.26704605289745925,0.6678031004448791,0.4475607015479607,0.47103476717432213,42,True
92,0.2979918281747645,0.6652234910114297,0.624341274702788,0.24630646894139857,0.13494322290409871,50,False
93,0.3744239264322002,0.3931442182261043,0.8143514759077505,0.018696028921564,0.20427060282848408,25,True
94,0.3152385314684301,0.5919756748121141,0.47672005630868214,0.43191415553623513,0.36929340485423995,35,False
95,0.3177112588412958,0.40410677002197803,0.6309766631756359,0.4554603362671216,0.36080688330887467,42,False
96,0.2256755071512562,0.543112515971165,0.7336639758068694,0.31938505089581076,0.11759983135630679,50,False
97,0.2619682606630529,0.2467802157517101,0.5710850505226251,0.4037289662942523,0.6175248516159161,46,False
98,0.3827188059634325,0.5232131164839307,0.6796436473286033,0.28786666725556237,0.18706053787516463,25,False
99,0.3083148988176871,0.3598300655566823,0.5998952056426972,0.36727363666057666,0.529811348641697,38,False
